學年度,學期,課程代碼,課程名稱,授課教師,上課時間,上課教室,學分,選別,開課學程/年級,授課語言,EMI課程,學制分類,備註
114,2,000318121,"初級會計學（二）","陳宇紳","四D56","商館260311",3.0,必修,"會計系",中文,否,學士班,"＠備註:國貿一乙。第一堂課請務必出席。因教室人數限制，本課程不接受加簽，電郵詢問加簽相關問題恕不回應。擋修初會(一)，本課程於115.6.6(六)下午舉行期末會考，修課學生皆須參加，無法參加同學請勿修讀。"
114,2,000360021,"統計學（二）","余清祥","二234","商館260306",3.0,必修,"統計系",中文,否,學士班,"＠備註:實習課為四、78。財管系一年級學生灌檔；商院各系、地政系及經濟系學生優先。"
114,2,000360041,"統計學（二）","吳漢銘","二D56","商館260206",3.0,必修,"統計系",中文,否,學士班,"＠備註:實習課為四、78，商院各系、地政系及經濟系學生優先。"
114,2,000360201,"統計學（二）","戴以誠","四D56","商館260105",3.0,必修,"統計系",英文,是,學士班,"＠備註:英語授課。實習課為二、78。商院ETP學生及外籍生優先。"
114,2,000360211,"統計學（二）","陳立榜","四D56","資訊140201",3.0,必修,"統計系",英文,是,學士班,"＠備註:英語授課。實習課為二、78。商院ETP學生及外籍生優先。"
114,2,000361011,"企業倫理與社會責任","黃秉德","二234","學思040201",1.0,必修,"企管系",中文,否,學士班,"＠備註:限大三以上修習，集中授課六週，每次3小時，實際上課日期請參考教學大綱。"
114,2,000604011,"商事法","林映均","二D5","大勇210201",2.0,必修,"法律系",中文,否,學士班,"＠備註:金融系二年級優先"
114,2,000711012,"微積分","林光暉","四D56","大勇210104",3.0,必修,"應數系",中文,否,學士班,"＠備註:財管系優先。"
114,2,000211012,"政治學","蔡中民","一D56","綜合中央大教室 (270751)",3.0,必修,"政治系",中文,否,學士班,"＠備註:政治系優先。本課程於第二階段初選登記開放選課。"
114,2,000216001,"社會學","劉叡穎","三234","綜南270112",3.0,選修,"社會系",英文,是,學士班,"＠備註:無"
114,2,000217012,"個體經濟學","陳鎮洲","四234","綜合中央大教室 (270751)",3.0,必修,"經濟系",中文,否,學士班,"＠備註:本課程有實習課"
114,2,000218022,"總體經濟學","梁斐琪","三234","大勇210105",3.0,必修,"經濟系",中文,否,學士班,"＠備註:無"
114,2,000218052,"總體經濟學","李文傑","四234","大勇210202",3.0,必修,"經濟系",英文,是,學士班,"＠備註:本課程為英語授課，另有實習課。"
114,2,000219032,"經濟學","王信實","五234","綜南270112",3.0,必修,"經濟系",英文,是,學士班,"＠備註:本課程為���語授課"
114,2,000219042,"經濟學","莊奕琦","四234","大勇210106",3.0,必修,"經濟系",中文,否,學士班,"＠備註:經濟系學生優先，本課程有實習課。"
114,2,000219052,"經濟學","李文傑","三234","大勇210103",3.0,必修,"經濟系",中文,否,學士班,"＠備註:公行系學生優先"
114,2,000219522,"經濟學","林信助","二234","資訊140206",3.0,必修,"國貿系",中文,否,學士班,"＠備註:貿一甲、會一甲、風管系優先。115.6.6上午舉行會考，修課學生皆須參加，無法參加同學請勿修讀。"
114,2,000219542,"經濟學","郭炳伸","三234","寶來國際廳",3.0,必修,"國貿系",中文,否,學士班,"＠備註:財管系優先。115.6.6上午舉行會考，修課學生皆須參加，無法參加同學請勿修讀。"
114,2,000228042,"貨幣銀行學","賴廷緯","五234","大勇210202",3.0,群修,"經濟系",英文,是,學士班,"＠備註:本課程為英語授課"
114,2,000318031,"初級會計學（二）","俞洪昭、翁嘉祥","一D56","商館260210",3.0,必修,"會計系",中文,否,學士班,"＠備註:財管一，第一堂課請務必出席。擋修初會(一)，本課程於115.6.6(六)下午舉行期末會考，修課學生皆須參加，無法參加同學請勿修讀。"
114,2,088100021,"華語－密集班聽力課程（二）","詹永康","一D56","綜南270310",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
114,2,088100031,"華語－密集班聽力課程（二）","吳孟盈","一D56","大勇210204",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
114,2,088100051,"華語－密集班聽力課程（二）","方資閔","一D56","商館260209",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
114,2,088100061,"華語－密集班聽力課程（二）","許宇萱","一D56","綜北270405",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
114,2,088110021,"華語－密集班聽力課程（一）","詹永康","一D56","",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
114,2,088110051,"華語－密集班聽力課程（一）","方資閔","一D56","",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
114,2,088210011,"華語－密集班口說課程（一）","林佩君","二D56","",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
114,2,088210061,"華語－密集班口說課程（一）","許宇萱","二D56","",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
114,2,088300011,"華語－密集班閱讀課程（二）","林佩君","三D56","商館260309",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
114,2,088300021,"華語－密集班閱讀課程（二）","詹永康","三D56","綜南270310",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
114,2,088300031,"華語－密集班閱讀課程（二）","吳孟盈","三D56","綜北270401",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
114,2,088300051,"華語－密集班閱讀課程（二）","方資閔","三D56","商館260209",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
114,2,088300061,"華語－密集班閱讀課程（二）","許宇萱","三D56","綜北270405",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
114,2,088410011,"華語－密集班寫作課程（一）","林佩君","四234","",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
114,2,088410051,"華語－密集班寫作課程（一）","方資閔","四D56","",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
114,2,088410061,"華語－密集班寫作課程（一）","許宇萱","四D56","",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
114,2,088F00021,"華語基礎班","葛健生","二78E","綜北270407",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:1.僅供外籍交換生與外籍學位生修習，外籍學位生修此課學分不予以採計。2.第一堂課務必出席，否則將予以退選。3.不開放加選、加簽。4.課堂抽點名未到逾九小時，該科將以零分計算。5.上課教室與名單將於開課前公告於國合處首頁，請學生自行上網查看。"
114,2,088F00041,"華語基礎班","林佩君","二78E","商館260310",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:1.僅供外籍交換生與外籍學位生修習，外籍學位生修此課學分不予以採計。2.第一堂課務必出席，否則將予以退選。3.不開放加選、加簽。4.課堂抽點名未到逾九小時，該科將以零分計算。5.上課教室與名單將於開課前公告於國合處首頁，請學生自行上網查看。"
114,2,088F10021,"華語應用班","蔡一萍","三78E","綜北270406",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:1.僅供外籍交換生與外籍學位生修習，外籍學位生修此課學分不予以採計。2.第一堂課務必出席，否則將予以退選。3.不開放加選、加簽。4.課堂抽點名未到逾九小時，該科將以零分計算。5.上課教室與名單將於開課前公告於國合處首頁，請學生自行上網查看。"
114,2,088S00011,"入門華語夏日班","許宇萱","未定或彈性","",2.0,選修,"華語文中心",中文,否,學士班,"＠備註:1.本課程限外籍交換生及學位生選修，外籍學位生修此課學分不予以採計。2.本課程採密集授課方式，預定於 6/15、6/16、6/17、6/18、6/22、6/23、6/24、6/25、6/26 共九日上課，每日下午 13:00–17:00，合計 36 小時。3.本課程於校方退選截止後即無法辦理取消，亦不受理退費，請務必審慎選課。4.上課教室：國際大樓1樓360103教室"
114,2,031004061,"國文－古典詩選讀","吳慕櫻","二D56","資訊140207",3.0,,"中文系",中文,否,學士班,"＠備註:商學院"
114,2,031004111,"國文－古典詩選讀","王東笙","五234","資訊140107",3.0,,"中文系",中文,否,學士班,"＠備註:教育、法、社科、國務學院"
114,2,031013041,"國文－臺灣文學選讀","林妤","二D56","學思040205",3.0,,"中文系",中文,否,學士班,"＠備註:商學院"
114,2,032002011,"大學英文（二）","趙宣彭","三D56","國際360304",3.0,,"外文中",英文,否,學士班,"＠備註:文、理、教育、資訊學院修讀"
114,2,032002021,"大學英文（二）","金嘉炘","三D56","季陶340402",3.0,,"外文中",英文,否,學士班,"＠備註:文、理、教育、資訊學院修讀"
114,2,032002081,"大學英文（二）","余懿珊","三D56","國際360202",3.0,,"外文中",英文,否,學士班,"＠備註:文、理、教育、資訊學院修讀"
114,2,032002221,"大學英文（二）","金嘉炘","五D56","季陶340402",3.0,,"外文中",英文,否,學士班,"＠備註:傳播、外語學院修讀"
114,2,032002251,"大學英文（二）","李寶莉","五D56","國際360301",3.0,,"外文中",英文,否,學士班,"＠備註:傳播、外語學院修讀"
114,2,032002271,"大學英文（二）","陳綉諭","五D56","國際360202",3.0,,"外文中",英文,否,學士班,"＠備註:傳播、外語學院修讀"
114,2,032002301,"大學英文（二）","陳雅莉","五D56","道藩320113",3.0,,"外文中",英文,否,學士班,"＠備註:傳播、外語學院修讀"
114,2,032002411,"大學英文（二）","金嘉炘","二D56","季陶340402",3.0,,"外文中",英文,否,學士班,"＠備註:社會科學、國際事務學院修讀"
114,2,032002451,"大學英文（二）","彭家洋","二D56","綜北270107",3.0,,"外文中",英文,否,學士班,"＠備註:社會科學、國際事務學院修讀"
114,2,032002831,"大學英文（二）","毛佩琦","四D56","學思040301",3.0,,"外文中",英文,否,學士班,"＠備註:創新國際學院、法學院修讀"
114,2,032002911,"大學英文（二）","陳佳琦","三D56","季陶340516",3.0,,"外文中",英文,否,學士班,"＠備註:僑生（含港澳生）及外國學生修讀（文、理、教育、資訊學院）"
114,2,032002921,"大學英文（二）","毛佩琦","四234","學思040301",3.0,,"外文中",英文,否,學士班,"＠備註:僑生（含港澳生）及外國學生修讀（商學院）"
114,2,041177011,"語言的人文與科學","張瑜芸、黃瓊之、賴瑶鍈","二78E","大智190101",3.0,,"語言所",中文,否,學士班,"＠備註:7、8節上課，E為討論課；已選上或欲加簽者，第一堂課務必出席；欲加簽者請直接於第一週課堂出席，屆時將於課堂中抽籤決定，加簽以大四為優先。本課程原為「語言與世界文明」，已修過該課程者不得重複選課。"
114,2,041191001,"實用台灣閩南語","蔡惠名","二78E","綜北270105",3.0,,"台文所",中文,否,學士班,"＠備註:無"
114,2,042181001,"教育探索與自我學習","李淑菁","三78E","商館260105",3.0,,"教育系",中文,否,學士班,"＠備註:無"
114,2,042181011,"教育探索與自我學習","王素芸","四78E","學思040103",3.0,,"教育系",中文,否,學士班,"＠備註:無"
114,2,090033001,"野生動物保育行銷","曹先紹","四78","資訊140301",2.0,,"教務處通識教育中心",中文,否,學士班,"＠備註:教師為臺北市立動物園保育研究中心副研究員。"
114,2,090044001,"藥物使用與生活的關係","潘俊宏","二78","資訊140401",2.0,,"教務處通識教育中心",中文,否,學士班,"＠備註:教師為臺北市立聯合醫院成癮防治科主任。不加簽。"
114,2,090060011,"醫療與生活","呂志得","二78","大勇210101",2.0,,"教務處通識教育中心",中文,否,學士班,"＠備註:教師為臺北市立聯合醫院放射腫瘤科主任。僅同意第一堂出席同學加簽，且學生總人數不超過100人。"
114,2,090104001,"長期照護與健康產業發展","黃遵誠","二78","資訊140206",2.0,,"教務處通識教育中心",中文,否,學士班,"＠備註:由臺北市立聯合醫院醫師授課。僅同意大一或大四學生加簽，學生總人數上限100人。"
114,2,090118001,"幸福學","那原道","四78E","大勇210202",3.0,,"教務處通識教育中心",英文,是,學士班,"＠備註:教師為臺灣傅爾布萊特學術交流基金會(Fulbright Taiwan)執行長。"
